Order,Material,REL Date,FO Due Date,CNF Date,DLV Date,Quantity of goods received,Ord.quantity
FO6969066,PN 64224,2022-11-14,2022-11-17,2022-11-15,2022-11-15,5,
FO6969069,PN 69656,2022-11-14,2022-11-16,2022-11-15,2022-11-15,10,
FO6969070,PN 65203,2022-11-14,2022-11-15,2022-11-15,2022-11-15,8,
FO6969077,PN 67543,2022-11-14,2022-11-15,2022-11-15,2022-11-15,10,10
FO6969043,PN 64228,2022-11-14,2022-11-15,2022-11-15,2022-11-15,10,
FO6969952,PN 51657,2022-11-14,2022-11-18,2022-11-17,2022-11-17,5,5
FO6969660,PN 69340,2022-11-15,2022-11-18,2022-11-18,2022-11-18,50,50
FO6969695,PN 67603,2022-11-15,2022-11-16,2022-11-15,2022-11-15,50,
FO6969505,PN 66854,2022-11-15,2022-11-16,2022-11-16,2022-11-16,2,
FO6969590,PN 66171,2022-11-15,2022-11-15,2022-11-15,2022-11-15,10,
FO6969599,PN 68671,2022-11-15,2022-11-15,2022-11-15,2022-11-15,10,
FO6969595,PN 69438,2022-11-15,2022-11-16,2022-11-16,2022-11-16,1,
FO6969596,PN 68396,2022-11-15,2022-11-16,2022-11-16,2022-11-16,1,
FO6969520,PN 68825,2022-11-15,2022-11-16,2022-11-15,2022-11-15,50,
FO6969527,PN 68663,2022-11-15,2022-11-17,2022-11-17,2022-11-17,25,25
FO6969525,PN 67043,2022-11-15,2022-11-17,2022-11-16,2022-11-16,25,
FO6969542,PN 60243,2022-11-15,2022-11-18,2022-11-17,2022-11-17,15,15
FO6969569,PN 67603,2022-11-15,2022-11-16,2022-11-15,2022-11-15,50,
FO6969565,PN 67603,2022-11-15,2022-11-17,2022-11-16,2022-11-16,50,
FO6969557,PN 67603,2022-11-15,2022-11-17,2022-11-16,2022-11-16,50,
FO6950065,PN 68335,2022-11-16,2022-11-17,2022-11-17,2022-11-17,50,50
FO6950066,PN 69656,2022-11-16,2022-11-17,2022-11-16,2022-11-16,50,
FO6950062,PN 68335,2022-11-16,2022-11-16,2022-11-16,2022-11-16,50,50
FO6950069,PN 69656,2022-11-16,2022-11-17,2022-11-16,2022-11-16,50,
FO6950072,PN 65923,2022-11-16,2022-11-17,2022-11-16,2022-11-16,50,
FO6950042,PN 65923,2022-11-16,2022-11-17,2022-11-16,2022-11-16,50,
FO6950079,PN 65923,2022-11-16,2022-11-17,2022-11-16,2022-11-16,50,
FO6950956,PN 53568,2022-11-16,2022-11-18,2022-11-18,2022-11-18,5,5
FO6950792,PN 54545,2022-11-16,2022-11-18,2022-11-18,2022-11-18,96,96
FO6950795,PN 66874,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950999,PN 64912,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950996,PN 64912,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950979,PN 68205,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950202,PN 67449,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950205,PN 67449,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,
FO6950209,PN 69386,2022-11-16,2022-11-21,2022-11-17,2022-11-17,5,
FO6950290,PN 68792,2022-11-16,2022-11-18,2022-11-17,2022-11-17,5,
FO6950279,PN 66984,2022-11-16,2022-11-18,2022-11-17,2022-11-17,50,6
FO6950299,PN 63450,2022-11-16,2022-11-18,2022-11-18,2022-11-18,20,20
FO6950706,PN 69750,2022-11-16,2022-11-18,2022-11-18,2022-11-18,50,50
FO6950705,PN 67026,2022-11-16,2022-11-17,2022-11-17,2022-11-17,100,100
FO6950707,PN 68833,2022-11-16,2022-11-18,2022-11-18,2022-11-18,100,100
FO6950702,PN 68833,2022-11-16,2022-11-18,2022-11-18,2022-11-18,100,100
FO6950709,PN 64856,2022-11-16,2022-11-18,2022-11-18,2022-11-18,100,100
FO6950779,PN 66921,2022-11-16,2022-11-17,2022-11-17,2022-11-17,100,100
FO6950796,PN 68378,2022-11-16,2022-11-17,2022-11-17,2022-11-17,50,
FO6950720,PN 66414,2022-11-16,2022-11-18,2022-11-18,2022-11-18,50,50
FO6950727,PN 65517,2022-11-16,2022-11-21,2022-11-17,2022-11-17,50,
FO6950200,PN 66874,2022-11-17,2022-11-21,2022-11-18,2022-11-18,50,
FO6950207,PN 66874,2022-11-17,2022-11-21,2022-11-18,2022-11-18,50,
FO6950206,PN 66874,2022-11-17,2022-11-21,2022-11-18,2022-11-18,50,
FO6950296,PN 68972,2022-11-17,2022-11-21,2022-11-18,2022-11-18,50,
FO6950222,PN 65923,2022-11-17,2022-11-18,2022-11-17,2022-11-17,50,
FO6950226,PN 68884,2022-11-17,2022-11-18,2022-11-18,2022-11-18,15,15
FO6950225,PN 67329,2022-11-17,2022-11-21,2022-11-18,2022-11-18,15,
FO6950227,PN 66001,2022-11-17,2022-11-18,2022-11-18,2022-11-18,25,25
FO6950229,PN 68536,2022-11-17,2022-11-18,2022-11-18,2022-11-18,10,
FO6950272,PN 67785,2022-11-17,2022-11-18,2022-11-18,2022-11-18,5,
FO6950243,PN 66860,2022-11-17,2022-11-18,2022-11-18,2022-11-18,1,1
FO6950242,PN 67433,2022-11-17,2022-11-21,2022-11-18,2022-11-18,1,
FO6950262,PN 66854,2022-11-17,2022-11-18,2022-11-18,2022-11-18,2,
FO6950252,PN 68850,2022-11-17,2022-11-30,2022-11-18,2022-11-18,50,50
FO6950259,PN 67634,2022-11-17,2022-11-18,2022-11-17,2022-11-17,50,
FO6950265,PN 67634,2022-11-17,2022-11-21,2022-11-18,2022-11-18,50,
FO6950220,PN 66660,2022-11-17,2022-11-21,2022-11-18,2022-11-18,20,
FO6957972,PN 65750,2022-11-18,2022-11-21,2022-11-18,2022-11-18,50,
FO6957942,PN 68688,2022-11-18,2022-11-21,2022-11-18,2022-11-18,25,
FO672436,PN 63296,2022-06-30,2022-11-21,2022-11-21,2022-11-21,1,
FO643792,PN 63446,2022-10-19,2022-11-23,,2022-11-23,,
FO643599,PN 62793,2022-11-17,2022-11-21,2022-11-21,2022-11-22,1,
FO6969795,PN 52032,2022-10-21,2022-11-21,2022-11-21,2022-11-21,8,10
FO6964279,PN 63087,2022-10-27,2022-11-21,2022-11-21,2022-11-21,4,4
FO6964296,PN 63087,2022-10-27,2022-11-23,2022-11-23,2022-11-23,4,4
FO6964295,PN 63087,2022-10-27,2022-11-23,2022-11-23,2022-11-23,4,4
FO6964299,PN 63087,2022-10-27,2022-11-23,2022-11-23,2022-11-23,4,4
FO6964362,PN 63087,2022-10-27,2022-11-25,2022-11-25,2022-11-25,4,4
FO6966296,PN 62904,2022-10-28,2022-11-25,2022-11-25,2022-11-25,4,4
FO6966295,PN 62904,2022-10-28,2022-11-25,2022-11-25,2022-11-25,4,4
FO6966262,PN 58772,2022-10-28,2022-11-21,2022-11-21,2022-11-22,84,96
FO6965027,PN 60586,2022-11-01,2022-11-18,2022-11-18,2022-11-21,4,10
FO6965077,PN 53395,2022-11-01,2022-11-22,2022-11-22,2022-11-22,96,96
FO6965770,PN 62980,2022-11-02,2022-11-25,2022-11-25,2022-11-25,4,2
FO6965772,PN 62982,2022-11-02,2022-11-22,2022-11-22,2022-11-22,2,2
FO6965743,PN 70185,2022-11-02,2022-11-23,2022-11-23,2022-11-23,3,1
FO6965655,PN 52303,2022-11-02,2022-11-21,2022-11-21,2022-11-22,2,
FO6965559,PN 58727,2022-11-02,2022-11-22,2022-11-21,2022-11-21,13,12
FO6965722,PN 51922,2022-11-03,2022-11-23,2022-11-23,2022-11-23,1,1
FO6965222,PN 70002,2022-11-03,2022-11-21,2022-11-21,2022-11-21,6,6
FO6965242,PN 69372,2022-11-03,2022-11-25,2022-11-25,2022-11-25,15,
FO6965260,PN 63013,2022-11-03,2022-11-23,2022-11-23,2022-11-23,4,4
FO6965262,PN 69567,2022-11-03,2022-11-22,2022-11-22,2022-11-22,15,
FO6966009,PN 61882,2022-11-03,2022-11-23,2022-11-23,2022-11-23,61,60
FO6966660,PN 54195,2022-11-04,2022-11-24,2022-11-24,2022-11-24,14,24
FO6966657,PN 60463,2022-11-04,2022-11-24,2022-11-24,2022-11-24,8,10
FO6966595,PN 63241,2022-11-04,2022-11-23,2022-11-23,2022-11-23,4,4
FO6966579,PN 70536,2022-11-04,2022-11-21,2022-11-21,2022-11-21,1,1
FO6966577,PN 70536,2022-11-04,2022-11-22,2022-11-22,2022-11-22,1,1
FO6966220,PN 55486,2022-11-07,2022-11-22,2022-11-22,2022-11-22,9,12
FO6966909,PN 62208,2022-11-07,2022-11-22,2022-11-22,2022-11-22,4,4
FO6967042,PN 60729,2022-11-07,2022-11-21,2022-11-21,2022-11-21,50,50
FO6967905,PN 60475,2022-11-07,2022-11-23,2022-11-22,2022-11-22,5,10
FO6967960,PN 55250,2022-11-07,2022-11-24,2022-11-23,2022-11-23,14,
FO6967426,PN 55318,2022-11-08,2022-11-23,2022-11-23,2022-11-24,36,96
FO6967742,PN 58819,2022-11-09,2022-11-25,2022-11-25,2022-11-25,13,32
FO6962062,PN 57719,2022-11-10,2022-11-21,2022-11-21,2022-11-21,32,32
FO6962902,PN 62170,2022-11-10,2022-11-21,2022-11-21,2022-11-21,4,4
FO6962243,PN 62157,2022-11-10,2022-11-23,,2022-11-23,78,95
FO6962242,PN 61413,2022-11-10,2022-11-23,2022-11-23,2022-11-23,424,400
FO6962220,PN 55687,2022-11-10,2022-11-21,2022-11-21,2022-11-21,23,
FO6962225,PN 58053,2022-11-10,2022-11-21,2022-11-21,2022-11-21,1,
FO6962555,PN 54545,2022-11-11,2022-11-21,2022-11-21,2022-11-22,93,96
FO6962525,PN 62573,2022-11-11,2022-11-23,2022-11-23,2022-11-23,1,1
FO6969042,PN 62573,2022-11-14,2022-11-25,2022-11-25,2022-11-25,1,1
FO6969057,PN 51975,2022-11-14,2022-11-22,2022-11-22,2022-11-23,95,96
FO6969950,PN 52870,2022-11-14,2022-11-23,2022-11-22,2022-11-22,5,5
FO6969959,PN 56408,2022-11-14,2022-11-21,2022-11-21,2022-11-21,3,5
FO6969620,PN 56970,2022-11-15,2022-11-22,2022-11-22,2022-11-22,7,7
FO6969500,PN 64916,2022-11-15,2022-11-21,2022-11-21,2022-11-21,50,50
FO6969529,PN 52117,2022-11-15,2022-11-22,2022-11-22,2022-11-22,4,5
FO6969560,PN 64916,2022-11-15,2022-11-21,2022-11-21,2022-11-21,50,50
FO6969562,PN 64916,2022-11-15,2022-11-21,2022-11-21,2022-11-21,50,50
FO6969559,PN 64916,2022-11-15,2022-11-22,2022-11-22,2022-11-22,50,50
FO6969555,PN 64916,2022-11-15,2022-11-22,2022-11-22,2022-11-22,50,50
FO6969522,PN 62927,2022-11-15,2022-11-23,2022-11-23,2022-11-23,1,1
FO6969600,PN 57541,2022-11-15,2022-11-23,2022-11-23,2022-11-23,1,1
FO6969609,PN 52411,2022-11-15,2022-11-24,2022-11-24,2022-11-24,10,10
FO6950043,PN 66305,2022-11-16,2022-11-22,2022-11-22,2022-11-22,50,50
FO6950077,PN 66305,2022-11-16,2022-11-23,2022-11-23,2022-11-23,50,50
FO6950969,PN 58527,2022-11-16,2022-11-24,2022-11-24,2022-11-24,1,1
FO6950962,PN 53959,2022-11-16,2022-11-24,2022-11-24,2022-11-24,1,1
FO6950967,PN 57139,2022-11-16,2022-11-22,2022-11-22,2022-11-22,2,2
FO6950966,PN 57174,2022-11-16,2022-11-22,2022-11-22,2022-11-22,1,1
FO6950965,PN 51503,2022-11-16,2022-11-23,2022-11-23,2022-11-23,1,1
FO6950950,PN 53788,2022-11-16,2022-11-24,2022-11-24,2022-11-24,23,24
FO6950957,PN 53287,2022-11-16,2022-11-22,2022-11-22,2022-11-22,3,3
FO6950959,PN 60028,2022-11-16,2022-11-22,2022-11-22,2022-11-22,4,
FO6950960,PN 57659,2022-11-16,2022-11-23,2022-11-22,2022-11-22,1,
FO6950790,PN 57357,2022-11-16,2022-11-23,2022-11-23,2022-11-23,1,
FO6950799,PN 57357,2022-11-16,2022-11-23,2022-11-23,2022-11-23,1,
FO6950797,PN 54545,2022-11-16,2022-11-18,2022-11-18,2022-11-21,95,96
FO6950990,PN 67055,2022-11-16,2022-11-22,2022-11-22,2022-11-22,50,50
FO6950295,PN 63427,2022-11-16,2022-11-23,2022-11-23,2022-11-23,14,20
FO6950270,PN 69931,2022-11-16,2022-11-24,2022-11-24,2022-11-24,1,1
FO6950277,PN 63294,2022-11-16,2022-11-22,2022-11-22,2022-11-22,1,1
FO6950260,PN 51837,2022-11-16,2022-11-22,2022-11-22,2022-11-22,96,96
FO6950269,PN 51956,2022-11-16,2022-11-25,2022-11-25,2022-11-25,96,96
FO6950266,PN 56733,2022-11-16,2022-11-25,2022-11-25,2022-11-26,7,8
FO6950250,PN 58053,2022-11-16,2022-11-22,2022-11-22,2022-11-22,22,22
FO6950257,PN 59207,2022-11-16,2022-11-21,2022-11-21,2022-11-22,96,96
FO6950256,PN 59207,2022-11-16,2022-11-21,2022-11-21,2022-11-21,47,96
FO6950255,PN 57880,2022-11-16,2022-11-23,2022-11-23,2022-11-24,10,
FO6950700,PN 63424,2022-11-16,2022-11-25,,2022-11-25,8,10
FO6950729,PN 62902,2022-11-16,2022-11-23,2022-11-22,2022-11-22,15,15
FO6950432,PN 63294,2022-11-16,2022-11-25,2022-11-25,2022-11-25,1,1
FO6950422,PN 69931,2022-11-16,2022-11-23,2022-11-23,2022-11-23,1,1
FO6950439,PN 69931,2022-11-16,2022-11-25,2022-11-25,2022-11-25,1,1
FO6950722,PN 65734,2022-11-16,2022-11-21,2022-11-21,2022-11-21,50,50
FO6950726,PN 61940,2022-11-16,2022-11-24,2022-11-24,2022-11-24,388,400
FO6950600,PN 56978,2022-11-16,2022-11-23,2022-11-23,2022-11-23,30,
FO6950609,PN 57544,2022-11-16,2022-11-21,2022-11-21,2022-11-21,30,
FO6950699,PN 63978,2022-11-16,2022-11-21,2022-11-18,2022-11-23,50,
FO6950679,PN 61202,2022-11-16,2022-11-23,2022-11-23,2022-11-23,10,10
FO6950622,PN 70115,2022-11-16,2022-11-21,2022-11-21,2022-11-21,5,5
FO6950567,PN 56731,2022-11-16,2022-11-24,2022-11-24,2022-11-24,5,48
FO6950543,PN 53182,2022-11-17,2022-11-23,2022-11-23,2022-11-24,3,3
FO6950542,PN 59724,2022-11-17,2022-11-22,2022-11-22,2022-11-22,2,2
FO6950577,PN 52174,2022-11-17,2022-11-24,2022-11-24,2022-11-24,2,2
FO6950572,PN 58757,2022-11-17,2022-11-23,2022-11-23,2022-11-23,9,10
FO6950579,PN 54828,2022-11-17,2022-11-23,2022-11-23,2022-11-23,10,10
FO6950666,PN 57972,2022-11-17,2022-11-24,2022-11-24,2022-11-24,2,3
FO6950667,PN 54248,2022-11-17,2022-11-23,2022-11-23,2022-11-23,,1
FO6950662,PN 55420,2022-11-17,2022-11-24,2022-11-24,2022-11-24,2,
FO6950669,PN 53709,2022-11-17,2022-11-23,2022-11-23,2022-11-23,1,1
FO6950650,PN 52440,2022-11-17,2022-11-23,2022-11-23,2022-11-24,1,1
FO6950659,PN 53607,2022-11-17,2022-11-23,2022-11-23,2022-11-23,1,1
FO6950652,PN 51557,2022-11-17,2022-11-24,2022-11-24,2022-11-24,1,1
FO6950656,PN 57454,2022-11-17,2022-11-25,2022-11-24,2022-11-24,1,1
FO6950655,PN 56090,2022-11-17,2022-11-23,2022-11-23,2022-11-23,2,2
FO6950437,PN 51971,2022-11-17,2022-11-25,2022-11-25,2022-11-25,1,1
FO6950436,PN 56677,2022-11-17,2022-11-24,2022-11-24,2022-11-24,1,
FO6950435,PN 54461,2022-11-17,2022-11-23,2022-11-23,2022-11-23,2,2
FO6950725,PN 53266,2022-11-17,2022-11-23,2022-11-23,2022-11-23,6,6
FO6950267,PN 63932,2022-11-17,2022-11-23,2022-11-23,2022-11-23,15,2
FO6950952,PN 56141,2022-11-17,2022-11-25,2022-11-24,2022-11-24,96,96
FO6959029,PN 54723,2022-11-17,2022-11-23,2022-11-23,2022-11-24,1,
FO6959022,PN 54723,2022-11-17,2022-11-23,2022-11-23,2022-11-23,1,
FO6959027,PN 55886,2022-11-17,2022-11-21,2022-11-21,2022-11-21,283,
FO6959042,PN 61532,2022-11-18,2022-11-25,2022-11-25,2022-11-25,17,20
FO6959043,PN 61224,2022-11-18,2022-11-24,2022-11-24,2022-11-24,300,300
FO6959072,PN 61632,2022-11-18,2022-11-24,2022-11-24,2022-11-24,21,20
FO6959079,PN 59190,2022-11-18,2022-11-24,2022-11-24,2022-11-24,2,2
FO6959960,PN 59940,2022-11-18,2022-11-24,2022-11-24,2022-11-24,5,5
FO6959969,PN 58258,2022-11-18,2022-11-24,2022-11-24,2022-11-24,1,1
FO6959962,PN 54512,2022-11-18,2022-11-24,2022-11-24,2022-11-24,5,5
FO6959967,PN 55749,2022-11-18,2022-11-24,2022-11-24,2022-11-24,1,1
FO6959965,PN 51607,2022-11-18,2022-11-24,2022-11-24,2022-11-24,4,4
FO6959966,PN 59166,2022-11-18,2022-11-23,2022-11-23,2022-11-23,5,5
FO6959959,PN 51852,2022-11-18,2022-11-24,2022-11-24,2022-11-24,21,21
FO6959957,PN 58424,2022-11-18,2022-11-23,2022-11-23,2022-11-23,10,10
FO6959790,PN 67297,2022-11-18,2022-11-25,2022-11-25,2022-11-25,50,50
FO6959799,PN 67731,2022-11-18,2022-11-22,2022-11-21,2022-11-21,50,
FO6959797,PN 64872,2022-11-18,2022-11-25,2022-11-25,2022-11-25,50,50
FO6959796,PN 66927,2022-11-18,2022-11-22,2022-11-21,2022-11-21,50,
FO6959792,PN 67904,2022-11-18,2022-11-25,2022-11-24,2022-11-24,50,
FO6959795,PN 64912,2022-11-18,2022-11-22,2022-11-21,2022-11-21,50,
FO6959990,PN 63450,2022-11-18,2022-11-22,2022-11-22,2022-11-22,20,20
FO6959979,PN 60508,2022-11-18,2022-11-25,2022-11-24,2022-11-24,1,
FO6959996,PN 54723,2022-11-18,2022-11-24,2022-11-24,2022-11-24,32,32
FO6959995,PN 59653,2022-11-18,2022-11-22,2022-11-22,2022-11-23,96,96
FO6957900,PN 62107,2022-11-18,2022-11-25,2022-11-25,2022-11-25,288,
FO6957909,PN 62107,2022-11-18,2022-11-24,2022-11-24,2022-11-24,246,
FO6957902,PN 61136,2022-11-18,2022-11-25,2022-11-25,2022-11-25,272,280
FO6957907,PN 61851,2022-11-18,2022-11-28,2022-11-25,2022-11-25,446,450
FO6957920,PN 59977,2022-11-18,2022-11-24,2022-11-24,2022-11-24,16,16
FO6957929,PN 55280,2022-11-18,2022-11-23,2022-11-23,2022-11-24,91,96
FO6957926,PN 58608,2022-11-18,2022-11-28,2022-11-25,2022-11-25,96,96
FO6957925,PN 58608,2022-11-18,2022-11-25,2022-11-24,2022-11-24,96,96
FO6957927,PN 59207,2022-11-18,2022-11-24,2022-11-24,2022-11-24,94,96
FO6957922,PN 59207,2022-11-18,2022-11-23,2022-11-23,2022-11-23,96,96
FO6957970,PN 52253,2022-11-18,2022-11-24,2022-11-24,2022-11-24,96,96
FO6957979,PN 54501,2022-11-18,2022-11-24,2022-11-24,2022-11-24,20,20
FO6957943,PN 58894,2022-11-18,2022-11-24,2022-11-24,2022-11-24,20,20
FO6957977,PN 65611,2022-11-18,2022-11-22,2022-11-21,2022-11-21,5,
FO6957960,PN 55461,2022-11-18,2022-11-25,2022-11-24,2022-11-24,9,10
FO6957966,PN 67844,2022-11-18,2022-11-22,2022-11-22,2022-11-22,10,10
FO6957965,PN 65402,2022-11-18,2022-11-23,2022-11-22,2022-11-22,10,
FO6957967,PN 69341,2022-11-18,2022-11-23,2022-11-21,2022-11-21,10,
FO6957962,PN 58776,2022-11-18,2022-11-25,2022-11-25,2022-11-25,20,20
FO6959679,PN 62982,2022-11-21,2022-11-24,2022-11-24,2022-11-25,1,1
FO6959699,PN 62982,2022-11-21,2022-11-25,2022-11-25,2022-11-25,2,2
FO6959609,PN 58240,2022-11-21,2022-11-24,2022-11-24,2022-11-25,2,2
FO6959607,PN 57384,2022-11-21,2022-11-25,2022-11-25,2022-11-25,1,1
FO6959605,PN 52906,2022-11-21,2022-11-28,2022-11-25,2022-11-25,1,1
FO6959666,PN 57590,2022-11-21,2022-11-23,2022-11-23,2022-11-23,24,
FO6959669,PN 67731,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959652,PN 67731,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959655,PN 67731,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959629,PN 64912,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959626,PN 64912,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959627,PN 65477,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6959690,PN 67351,2022-11-21,2022-11-23,2022-11-22,2022-11-22,50,
FO6952909,PN 52124,2022-11-22,2022-11-24,2022-11-24,2022-11-24,15,16
FO6952996,PN 54089,2022-11-22,2022-11-23,2022-11-23,2022-11-23,10,10
FO6952999,PN 56605,2022-11-22,2022-11-24,2022-11-24,2022-11-24,5,5
FO6952967,PN 57384,2022-11-22,2022-11-25,2022-11-25,2022-11-25,1,1
FO6952962,PN 58223,2022-11-22,2022-11-23,2022-11-23,2022-11-23,4,4
FO6952790,PN 60357,2022-11-22,2022-11-25,2022-11-25,2022-11-25,2,2
FO6952799,PN 59049,2022-11-22,2022-11-25,2022-11-25,2022-11-25,1,1
FO6952792,PN 59254,2022-11-22,2022-11-25,2022-11-25,2022-11-25,1,1
FO6952795,PN 55748,2022-11-22,2022-11-25,2022-11-25,2022-11-25,2,2
FO6952797,PN 56804,2022-11-22,2022-11-28,2022-11-25,2022-11-25,1,1
FO6952202,PN 52262,2022-11-22,2022-11-25,2022-11-25,2022-11-25,5,6
FO6952205,PN 60345,2022-11-22,2022-11-25,2022-11-25,2022-11-25,2,3
FO6952207,PN 57669,2022-11-22,2022-11-25,2022-11-25,2022-11-25,2,
FO6952299,PN 54186,2022-11-22,2022-11-25,2022-11-25,2022-11-25,4,4
FO6952295,PN 52094,2022-11-22,2022-11-24,2022-11-24,2022-11-25,4,4
FO6952296,PN 57451,2022-11-22,2022-11-25,2022-11-25,2022-11-26,43,12
FO6952220,PN 63695,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952229,PN 67904,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952225,PN 63695,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952226,PN 67904,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952272,PN 66927,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952277,PN 61758,2022-11-22,2022-11-24,2022-11-24,2022-11-24,200,200
FO6952243,PN 65518,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952279,PN 65518,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952262,PN 65488,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952265,PN 69712,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952259,PN 63896,2022-11-22,2022-11-24,2022-11-23,2022-11-23,50,
FO6952252,PN 66278,2022-11-22,2022-11-24,2022-11-23,2022-11-23,1,
FO6952269,PN 63661,2022-11-22,2022-11-24,2022-11-24,2022-11-24,20,20
FO6952266,PN 59653,2022-11-22,2022-11-24,2022-11-24,2022-11-25,87,96
FO6952270,PN 57159,2022-11-22,2022-11-25,2022-11-25,2022-11-25,95,96
FO6952242,PN 65105,2022-11-22,2022-11-23,2022-11-23,2022-11-23,5,
FO6952227,PN 64801,2022-11-22,2022-11-23,2022-11-23,2022-11-23,10,1
FO6952222,PN 66354,2022-11-22,2022-11-24,2022-11-23,2022-11-23,1,
FO6952290,PN 65072,2022-11-22,2022-11-23,2022-11-23,2022-11-23,50,30
FO6952729,PN 69567,2022-11-22,2022-11-24,2022-11-24,2022-11-24,15,1
FO6952727,PN 68065,2022-11-22,2022-11-24,2022-11-23,2022-11-23,15,
FO6952725,PN 64770,2022-11-22,2022-11-23,2022-11-23,2022-11-23,20,15
FO6952726,PN 68287,2022-11-22,2022-11-23,2022-11-22,2022-11-22,20,
FO6952770,PN 67395,2022-11-22,2022-11-23,2022-11-23,2022-11-23,15,25
FO6952779,PN 68688,2022-11-22,2022-11-23,2022-11-22,2022-11-22,15,
FO6952777,PN 64447,2022-11-22,2022-11-24,2022-11-24,2022-11-23,40,15
FO6952743,PN 64524,2022-11-22,2022-11-23,2022-11-22,2022-11-22,40,
FO6952435,PN 62982,2022-11-22,2022-11-23,2022-11-23,2022-11-23,2,2
FO6952720,PN 65879,2022-11-22,2022-11-22,2022-11-22,2022-11-22,10,
FO6952600,PN 61330,2022-11-22,2022-11-24,2022-11-24,2022-11-24,121,120
FO6952699,PN 67603,2022-11-22,2022-11-25,2022-11-24,2022-11-24,49,
FO6952695,PN 67603,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952679,PN 67603,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952602,PN 67603,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952605,PN 67603,2022-11-22,2022-11-25,2022-11-24,2022-11-24,50,
FO6952722,PN 58813,2022-11-23,2022-11-25,2022-11-25,2022-11-25,1,
FO6952206,PN 66489,2022-11-23,2022-11-25,2022-11-25,2022-11-25,1,1
FO6952209,PN 68935,2022-11-23,2022-11-23,2022-11-23,2022-11-23,15,
FO6952257,PN 65923,2022-11-23,2022-11-28,2022-11-25,2022-11-25,50,50
FO6952255,PN 67731,2022-11-23,2022-11-25,2022-11-24,2022-11-24,50,50
FO6952966,PN 63978,2022-11-23,2022-11-28,2022-11-25,2022-11-25,50,
FO6957202,PN 64912,2022-11-24,2022-11-25,2022-11-24,2022-11-24,50,
FO6957206,PN 64912,2022-11-24,2022-11-25,2022-11-24,2022-11-24,50,
FO6957290,PN 64912,2022-11-24,2022-11-25,2022-11-24,2022-11-24,50,
FO6957220,PN 63661,2022-11-24,2022-11-25,2022-11-25,2022-11-25,20,20
FO6957272,PN 64346,2022-11-24,2022-11-25,2022-11-25,2022-11-25,30,30
FO6957277,PN 68825,2022-11-24,2022-11-28,2022-11-25,2022-11-25,30,
FO6957242,PN 67655,2022-11-24,2022-11-25,2022-11-25,2022-11-25,50,
FO6957243,PN 68351,2022-11-24,2022-11-29,2022-11-25,2022-11-25,50,
FO622067,PN 62338,2021-06-24,2022-12-02,2022-12-02,2022-12-02,1,
FO677900,PN 63450,2022-09-30,2022-11-29,2022-11-29,2022-11-29,2,
FO643522,PN 63296,2022-11-22,2022-12-01,2022-12-01,2022-12-01,1,
FO6965677,PN 62996,2022-11-02,2022-11-29,2022-11-29,2022-11-29,1,1
FO6965643,PN 62996,2022-11-02,2022-11-29,2022-11-29,2022-11-29,1,1
FO6965652,PN 58911,2022-11-02,2022-11-30,2022-11-30,2022-11-30,7,10
FO6965259,PN 70546,2022-11-03,2022-11-28,2022-11-28,2022-11-29,1,1
FO6965905,PN 53650,2022-11-03,2022-11-30,2022-11-30,2022-11-30,94,96
FO6966666,PN 55505,2022-11-04,2022-11-29,2022-11-29,2022-11-29,2,2
FO6966656,PN 60522,2022-11-04,2022-11-28,2022-11-28,2022-11-28,4,5
FO6966543,PN 70115,2022-11-04,2022-12-01,2022-12-01,2022-12-01,5,5
FO6967096,PN 61687,2022-11-07,2022-11-25,2022-11-25,2022-11-28,152,150
FO6964356,PN 57947,2022-11-09,2022-11-29,2022-11-29,2022-11-29,2,2
FO6962570,PN 69850,2022-11-11,2022-11-28,2022-11-28,2022-11-28,1,1
